"FileName","Churn","IssueId","CommitId"
"src/format.cc","1","","e5b20ff0d06ec07d78e68030cd4a8279f7cc3ea8"
"","2","","b52fb988463e41789a0e98e282743a79def10edd"
"","1","","c3344e21e270b960b2d0745765713da6f9587ca0"
"","1","","58aba5a3defb6e46031392f1a58156d093efe5e0"
"test/chrono-test.cc","31","","ed8f8be70d82b0a081286e262867956e565c1bf6"
"","2","","79e5ae919c3400ab57cad386ad6336640b1c614d"
"","22","","377cf203e346f684df919f3046907af64ce5bdaa"
"","8","","7bd11b5cdfdfd17573494ceb78058f4a79ae0b08"
"","22","","ca8eeb09eed72e4bef26fb1d3d8e89b46a15bbba"
"","10","","c70e7b7473728509f72d53325f83ae4d68b13e0e"
"","33","","71144eeaff2199dbf70a2dc1675f21c731da47f7"
"","14","","74a187288bbf10e2eb7bd6282715530392e8a2a2"
"","14","","34f415b56ea887bca5c53b3274a3e5d0517bdb94"
"","1","","470c4e6ca8d648a70f0071fa7c81b15fbc4556a4"
"test/cuda-test/cpp14.cc","2","","79f1506fe3a7fae7c22c55d3cd7cdc33bc536dae"
"test/core-test.cc","822","","f924d20dbd811f6c50bcb7ae1101a2e6da78107b"
"","12","","d70729215fba1d54862e407b626abf86ddf409bf"
"","126","","4331abed26bb3bbbfb80957ec9a8c015b5d00a8b"
"","2","","79f1506fe3a7fae7c22c55d3cd7cdc33bc536dae"
"","16","","a5ae9ae19d59a15def6538e55fd284c338f00f84"
"","5","","23e8109d8d4276f4d19394ac2d44d49701b9406b"
"","7","","df67df7b4c640a23905c4909490f42dc0707db48"
"","23","","dbdfc99fa1cfe9e389c320504dfa4463bdf28b00"
"","35","","c9d233c0a4104e5b59420e89c2796f2a4bafffef"
"","12","","63ce1708532b7f884541d536ecb1caf3c11dd9ad"
"","28","","068bf9bad8a6f96a9a47477939b4699f14ebeac5"
".github/workflows/linux.yml","2","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","6","","5cdef7603496eca8c3970176dc766ec31bf4b948"
"","7","","1e0771c70a5fdc8c95e4dc5f800bf6b69f09e2f9"
"","4","","516a2e204921589824be0a7566be85c223e18ec6"
"","17","","db496b47c1c5abe963f1dddcd52e26aff7b5910b"
"","2","","d175db8f5b598c553d3b408d4de9cb49b5aa4bf0"
"","2","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","2","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","2","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
"","9","","8ee6c9401471b402e2e33f4671edcf74af33e20c"
"","4","","0b5287f8b7d6ab06ac112b7ec877f043e2eedf3e"
"test/compile-error-test/CMakeLists.txt","28","","f5a16a484bdf072959dc27ea18dc0ec534eee251"
"doc/fmt.scss","50","","ecd1559732f8c00e7d62c88872cde8298bf5d006"
"","21","","7e4fac3f4feb5b0bfd8d4bf8b0bad8a7e617c491"
"doc/api.rst","688","","19927462497c249d8aa01293da0e1aacace51686"
"","2","","a3e0931ea2296b516bfda47c901eefa5ecb3f046"
"","3","","51eeccd0fbfcb197afbf45881a7f81f2ee12c13e"
"","10","","f30f1fd5141dd22afdcd32fafaa1f58f10bae8fc"
"","4","","c17816cb4ab6c834a8e35f9721ca05e1719d637f"
"","6","","2eb363297b24cd71a68ccfb20ff755430f17e60f"
"","3","","0147e08225db261f5689fc17a986ede7f1db56f0"
"","3","","d249fd9f84910ebc23bc580fc436965893d32c3b"
"","7","","56fa4d61f6e0ccf3ab5610ee81165a91ed33d664"
"","12","","1b55d10305786a37b767adb6a92caf84a9ae3ef3"
"","18","","5d9d376d49f8d5591b50a36927bae550534881ba"
"","12","","6064b85c103c5d5be652e9bbf96416e885e4c7e9"
"","16","","cf8426cf8cf611f4ea5bc7962a17e493cf2ba59a"
"","5","","e915d52162397c66164621364ea9673880248937"
"","11","","baea8f6906fe2c1d8b70d49d647df65d3f33cf05"
"","2","","eedfdb4c5cd4fb63985d29a67548e50e38bfa510"
"include/fmt/format.h","26","","52eeeb52a60ba5fbe758c00e6e6a7942f6d0bda7"
"","4","","5f0572acdca120e11f6d810765d7a6a3c593fcbb"
"","2","","898d43857139bd2522b547eef6859753af5dc535"
"","2","","586ea06f02dd806315602944880d958d287ace34"
"","43","","21aa0956d43297667762cf79347e4cda76ea3521"
"","13","","2c3a5698ef4956568d378148b6e271dd70868669"
"","14","","dad3237514e53b5e163b3bb9153f1edbc2db9738"
"","14","","feb72126b438e670e7f6474b9f211b6114ed68ba"
"","2","","873670ba3f9e7bc77ec2c1c94b04f1f8bef77e9f"
"","8","","385c01dc7b23481246e3a0eb7cdb1e8495285e87"
"","20","","a6c45dfea8030817c07d8020113702eba54cdaf5"
"","2","","a35389b3c238208f979be7ea81d81ada807d3cd0"
"","4","","542600013f346f03417ae4e0f1b8dc64df5da3d2"
"","2","","720da57baba83b3b1829e20133575e57aa1a8a4f"
"","11","","680db66c3a78cd19bcd99ed99cc1973d73ff4dc6"
"","18","","56ce41ef6368dfbe7d6aefe19d20365bd601a3b0"
"","9","","cf50e4d6a4062688a792d03d7d44132b43e36db7"
"","184","","6580d7b808ea9f2c931399e143ff415860c0f649"
"","41","","7e73566ce7bd3617cd4b14a2e3a19a2a30b524c7"
"","12","","8523dba2dc22f883f59ccad89105d84319f3979e"
"","5","","e3d3b24fc1763368a1310445b0666f1d604bdc0d"
"","22","","4b8e2838f0767793e060135f4824c4114e285678"
"","37","","7d4662f7ab39f70107b6e8899bcc4076fe947a39"
"","40","","27110bc474b564b57868c6faebc6e46a6e4b22ec"
"","3","","a16ff5787b104945f735b1a2250b85c441a1af8e"
"","17","","6bdc12a19946794a3c653854def5cf0fc09b49b1"
"","8","","786a4b09682a5823915489fa6988bb64cab98c8a"
"","10","","e62c41ffb04d3e9cbe83e961292b85eeeaf4095f"
"","2","","18792893d8f1befaa7614a02f5a49e50f62f22c1"
"","16","","c95722ad629092b7c5e8bcc4ce4019c413f53711"
"","6","","db06b0df875856968c562d564b595a4e2861144e"
"","43","","b9ec48d9ca60253ca295910e9078566090d98135"
"","7","","3faf6f181e4b277868578dd97034aada145aee8c"
"","78","","d64b100a30f5e3df9f7fe08cfdf3d89ed755ad6d"
"","33","","96dca569a1251ea77f434c2773d4db55c4b8a488"
"","90","","891c9a73ae9a23ed8bffffb8753504b1f6f399d0"
"","3","","9282222b7de16eac7afe03b2a2375104257e1ca4"
"","43","","ff9222354993cdffa0c5fa07a3e79ec11a24f86c"
"","2","","80c4d42c66202abfe33c50ecf2231bdaedbca25e"
"","5","","05226c4bd9ebbfff02d3c5a86c03df5b8b83c425"
"","36","","c283b458a512077511d21772a4d8d42705189add"
"","13","","a197a994c5a2363bc93bcff41bc77390802051cf"
"","2","","41977277125299adb7d21e5ec0f62e0367ae37f1"
"","12","","8a19b2db779cba178a96eb99da787d9451fc2a51"
"","23","","761d35f7632a1dada0be8e6e9d18a3ba16644f00"
"","8","","de28ef5f8674c875b7adcfe086790b4e483c65d7"
"","1","","50aac2ac92cd3defe2429110717a35f345691a36"
"","2","","0335312320e8093fb1186cb45f60daccf8c161f6"
"","62","","463fe65f173e4e1e7754c304b130d5b9e33220c3"
"","2","","1782a6eac0fc6ceabd9a529a6b8834bbb582ddee"
"","2","","b6a6ec7f1cbe68cad746b3db0ef2aad31dea1451"
"","18","","a1d6f9a973691a9919aa253dbc9895ccbbbe413b"
"","31","","1bde49e545ed8eb4af96b320635dc42e0d4530f3"
"","231","","ab8f9d5b0802fe139ce3214475e7517f1c985e9a"
"","185","","6f62db098a391436be11644ed9e0b55e7964e8d3"
"","12","","0d4e7e3feec84092fc8750ed1dc4febcabe702e2"
"","6","","8ee89546ffcf046309d1f0d38c0393f02fde56c8"
"","4","","61a241f03f7105c91dd0fdb378a372b8ce0a279a"
"","5","","0cc20f56398ab12b2ec00b37165e70baba032e61"
"","30","","5345cfe6b321115c3835c38be6b1c02da23b26e6"
"","26","","3e9fdb3a1fd931ea43229f8fc860d0ce67444597"
"","5","","3ada4aed2031aa734765e316eb9fde8022b036f2"
"","4","","b37be85bf1e142079fdeb4a96639b32f78770914"
"","11","","967e2d177d67c9f63ed0a4ac852550ce20b8cbcf"
"","11","","02c5d637c5ca02c62d7346537e131833d8d78d8a"
"","11","","158893b384aeb71f4a2ed7d33dd1fb9b488bc487"
"","21","","f5a16a484bdf072959dc27ea18dc0ec534eee251"
"","11","","cad876be4c854d0bcde239a80de87edc10bec8d4"
"","5","","106dc8fd642148828d63c69e9b534ccafd80f8d4"
"","128","","c3344e21e270b960b2d0745765713da6f9587ca0"
"","6","","5f438c967e03daceed099f3b6b820e316a55cc80"
"","6","","b4d1d7f8e6719a928f6eea0786dec296dc64b123"
"","2","","b4aea98b550ae38a39ea2f333c493380074f1ed1"
"","9","","894b71da853f23364660de204a09b78fa42fab7b"
"","21","","4fa533c70e7b278f624bd8828d8d754e736cfc61"
"","8","","d980dd71713eece6728392c7080d041b46d4f7de"
"","2","","a6ecd25b808aff5fe5313b40ee1ee6b7b6dba37b"
"","28","","9f29345ea097b1ea070068de255fb92a5d8fb646"
"","8","","4986b4c0efd0fad653463e867d068c12f42e9e0a"
"","12","","9ef160d30942bf20952d511e9542b33e777b1dbe"
"","4","","4f39d88650314bdfe7968bd3d4d082a6ddb085b9"
"","11","","8c4cfab57add08231c14c6c8b532ce1f11d6a6c3"
"","4","","7c66216008b323888e485d53ede9639d66a8f8e5"
"","2","","b310a0d48bc2b9f176b3f0d4e42e7fc728ec703a"
"","8","","985c3399d135d34d52a4216c5fd30544d7332f07"
"","39","","64a6c8459282de9cc2d8bbf8025a28d2aa6ccb05"
"","27","","516a2e204921589824be0a7566be85c223e18ec6"
"","6","","6797f0c39a4ef13061cbc3bb850c35af7428fdc4"
"","11","","53316903e64116cf0d53a7ab0ed17e8a76be7858"
"","50","","d8876b7787c6de62d660249b1d3b492b021d2b09"
"","19","","c0fab5e2f7c40234c14960873717fb5760fde1fd"
"","11","","64313e915c45a2a37045e7b65015e557112dc4b6"
"","147","","8e3da9da2c7e238baca1c8afb54f5241fdfd423e"
"","6","","2a2f73f7c197e41820757cea84d33d6875cc2f54"
"","19","","5eb023cd568d40cc161e54c0698dbfcb888b13d9"
"","36","","f213d83306aafa2431be7dfb6749d887a8cb0e2f"
"","10","","b3ccc2d2100052b3a3079941febf2494caa07402"
"","35","","e582d377c25bfb391e5a1f27795e39389f1a9a05"
"","2","","cd8d01d8cd989524ce35b1d9be41774dbe549a89"
"","41","","377cf203e346f684df919f3046907af64ce5bdaa"
"","5","","5a0a37340c0cb2712cdc6f8b7e8963cfb5568026"
"","25","","0379bf3a5d52d8542aec1874677c9df5ff9ba5f9"
"","20","","c59ee969f3dc230086e6269c523c2736438aa243"
"","4","","d1acc667c1b7b0df146f92a87cd5a9eaad75b6ee"
"","35","","94b8bc8eae1ac64ce2219afa8450f8176a0488e4"
"","20","","3135421257e71f456a4d745313d0be798354f34f"
"","60","","993f56cff6f0c3f03953cae44c44693ca782725a"
"","30","","c6c830e20344e753f2a221311978cd3510ac0aa2"
"","153","","b906c321f0670c6bfc4cc999d5362128dc906d53"
"","54","","50a8c3e9bfacb6a6b1a3ab742d9014d731acd329"
"","2","","98314319ad756cfd9cb83ca5d68692a4a47e3beb"
"","151","","9f269062a7ba1440d91c12f096a8cf3b91d6fbe9"
"","28","","15f939c3de44d4e7521432b0c9d82f9358b24c2a"
"","28","","928a07bb045c77d293c4a12372ea1b4aaf993cf9"
"","58","","7891699737dbf4fe0bbde1ed14a40132c4b53ad4"
"","10","","5ee14d35087b3e30879de0ed12c13b957cbccea3"
"","13","","b9c0e4dd82874d784cd8bd70457c595658483d48"
"","36","","8445327c84dd0bfd23646dc2d92fed105b8fae8c"
"","26","","8a06cee8262f0f5932254261233dd4d386d9f252"
"","4","","d326c7298ac6804dba9264624c9df920c084d6a0"
"","1","","aff640c32f9ada045e4f8c289119fb104e5c4290"
"","28","","16b3542f7ea47e8899da17709ce482e9ce273970"
"","40","","29d7e580598ecf7d3d5ecc6e8d5dfadba14cf132"
"","113","","919f7c5e7fcef52de47efcf85e811b4282d84da8"
"","71","","ffdc3fdbd90385429dd2ea6a774848e39d4f957a"
"","3","","0b0b09f4017f82d3e484a2285e712ae5b62139ad"
"","24","","4173a6315a8ebfff0cb1a61f3b44fb59ea785c52"
"","49","","4239dfe081e8cd7c9f294e55dc3c60279056eb21"
"","46","","ba36a04811c5f73681a8e1c1e28539182e6a211b"
"","8","","f6b4a23b83b36946072398bd04b7c7810df2d213"
"","20","","7f157dca0a7d98709b5b7ee4b4792bda9c05b19d"
"","3","","bdc45eef76c861642d0c326ce1c80169c5747ca5"
"","7","","de684ef776c888c6b89e23906d39094ec0f4de05"
"","2","","0f87d6ffa699e8135206c15aaed560ab67f685f5"
"","6","","f97deb0d7de845f43b27b6afb3ad65ddde0b95dc"
"","9","","3541353512a8cbbb0e8e92091fbcac6f633e3deb"
"","12","","5ef93a9f8055bd684a54e14e562ab009db401e0d"
"","4","","c9102619da70319a4a298699ce0eeb3221cd2d5a"
"","28","","7ae102bd6644c9a297067444acca4983e5995deb"
"","20","","febd8ed5fee269984405c5502a19224c5106c610"
"","2","","2a2048a7855fc2063e574eee54bca00eaf03c534"
"","7","","8687315e86e739bbd8b6deb035f2fc7c4e4a6907"
"","6","","a9b851763854ffb21e9569f18e0f34b4f661fbeb"
"","2","","ab29ef37d9b973579ec9e8d889044d9d1c38e0f8"
"","93","","97117cbb51ce83905736ef4287645c99adba646c"
"","14","","38ba3d3993a078faffc2b58246f9f76edcebe7e6"
"","28","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","124","","a10e0321488ee9ada293002eeda1d8a57a6d63f7"
"","3","","75e892420ed84a058f0a494d693a6baf5212eac4"
"","4","","8e728044f673774160f43b44a07c6b185352310f"
"","2","","7d6ae972b982b9e660d0a272e5ed00d163f25bfe"
"","4","","328d256c605d6f34e987629f1b33e52466c72f0f"
"","2","","8a8f4825a3eb93276f7e693c3c597619a7c6c1e5"
"","5","","cf1f55f7985c4dd53f32f07a34d8fad5cdb2dc61"
"","29","","116a9ce4880f1c74828447f8563657a57130c3af"
"","4","","5eb68c0ef25070fe21861c37e6f8458b08453588"
"","2","","4e8640ed90ac8751d4a8ca500b893cc8c4bb9668"
"","39","","5d63e87d235b86341f8d87f79ed8eb9825f34c44"
"","4","","aecec01b34aa3d1bb3fb991d4f75b0750508f9a0"
"","26","","5af88653eb9c57940cecad748e1192de1a1a0bb3"
"","7","","6c7cc6a06fecb1746c31cd76d147652fdf93124d"
"","38","","9f3fc6e38b1031fb531960c77634a7a7767a0584"
"","1","","ae1e93d34de6caff6f318abdb06ff0db33a00792"
"","2","","0879504796dd053ae6bd68a583fff6d643d781ad"
"","7","","06311ed1ced891f0b360a25b352cefafa0d98c46"
"","2","","71a4a8d47999e95f5e460eaf8cec894f60354a13"
"","4","","4c5b4af04d779394fff544d91ca37d4ed8aa36e9"
"","79","","b2cde48de5253cc0c8e866b06edfbdd295ba1b45"
"","142","","8510838db10427d4af0fd003c04d434e762ab363"
"","110","","090ee135952b870adccee7b0f96c122ef6661acd"
"","33","","e954823531bf075d4978c499f84a24ea2aaa39da"
"","32","","fe0d910a7de68710171bfcc994802fe8a840c547"
"","107","","f9294f0e608c85857402db10f7f46085b8a3c748"
"","16","","c98a5a599f890421623b59b22194ecc9f81e2f93"
"","26","","d70729215fba1d54862e407b626abf86ddf409bf"
"","8","","cacdf1439fa67a45dc82d2ae9cc274ed538b20e3"
"","12","","d0963d48234c1e52699944dc5f915c3113c1d57b"
"","100","","da0f84c42cd608c4938ece93762cacf9ac5ff3da"
"","23","","21b0458291b05f02a12a216123386969b552576e"
"","3","","df6a3564b0035dd3d0a8ceebd924201e9a1f24a6"
"","17","","297b22f5856482fb5b9b464ce58ea760900c7677"
"","10","","3c9608416aed5b6e671f06c5fd585860573bbce5"
"","1","","0cdee904a480f50c756bd05e752c4d067a823fec"
"","35","","fd87a23d34e1df139ac511c9bbcfdda1ba59a232"
"","61","","b71ef65b6e333cdd7a7d3e7f7af3fd36b25381dc"
"","7","","c5340539f94cf1517878ffa8a873c5138e8605e1"
"","8","","da7a232b9e5258ce63a06d999bd72c021999ffd4"
"","6","","6f5d53ce08ccbab53cf7928971bef1065068dba4"
"","5","","961df829b9a266adda89d3aa403d2625c5161e76"
"","2","","401f0873944fca21eaa32fd31dfab24e6a0b1358"
"","19","","4331abed26bb3bbbfb80957ec9a8c015b5d00a8b"
"","2","","79f1506fe3a7fae7c22c55d3cd7cdc33bc536dae"
"","2","","6af30d8f75d3a29dd91dacfe77be052991b8a65a"
"","44","","a5ae9ae19d59a15def6538e55fd284c338f00f84"
"","26","","23e8109d8d4276f4d19394ac2d44d49701b9406b"
"","12","","679af1f5cc0b8b6242fd92b89194ef69ee848e82"
"","12","","48d7fb265bc0c51a7bf8282b41536853182a8c21"
"","8","","dbdfc99fa1cfe9e389c320504dfa4463bdf28b00"
"","3","","c1d9e88402cf2755502df4db6de9e9a127f49edb"
"","10","","ae9b0b521bfd735c11afc20e2bdfb66f700ebbcc"
"","4","","0641b844accb670ad8aee771a9db143d43811fce"
"","12","","e0b604beb1829575d60634d81ff2c9e4a1076aae"
"","5","","794e1b6145e4286ca595ed91fbb16eed6f3aae7e"
"","19","","800a0bb23f0bb45bfabecb4236bd1a3f40f9632d"
"","3","","f2e43f967c3ed49aac5219f0d9e2b8415d533990"
"","8","","c9287eb9f7f88e94f7b0ae36a7969b2449df08e6"
"","34","","61f144bd61c8d4c6ecbb0b7e5582c559a52c0aa2"
"","1","","4687f8e37e8f6ebf2112445750ec21d85164abd6"
"","24","","f2c55f6bb8a487fbb524a992da63fd0f94045b41"
"","8","","c9d233c0a4104e5b59420e89c2796f2a4bafffef"
"","25","","63ce1708532b7f884541d536ecb1caf3c11dd9ad"
"","12","","4ec9c2906b7cf14075d98b6742920a681e746e94"
"","30","","068bf9bad8a6f96a9a47477939b4699f14ebeac5"
"","78","","50565f9853926501bd1c9bda07c6a98f4d940691"
"","4","","0b39d67103025c4b15c424ff5e2ce4ce7399edd8"
"","2","","ebd5c8f99421b1e7e0455b9c10060f38bb613121"
"test/scan-test.cc","6","","377cf203e346f684df919f3046907af64ce5bdaa"
"","12","","91b30e5b4ed57ff4ad43b399c5a761b36fc74325"
"","15","","e17bc67547a66cdd378ca6a90c56b865d30d6168"
"","2","","fe0d910a7de68710171bfcc994802fe8a840c547"
"","71","","3647feaad57b19e90526b4ed781b19babc53e266"
"","48","","e420a58f24dba97db0d1c5fca4273b81a669896a"
"","8","","123e058eb342e532fbe83c8b768331f7a97f74a7"
"","3","","d70729215fba1d54862e407b626abf86ddf409bf"
"","21","","c14238503392f42586ad79ad312446d9262881ff"
"","3","","ce3161887aed8e189bec195fac8993db38c3bc5a"
"","6","","e1aac4266399581fc376f0ae678a232aaf922bed"
"","2","","d33731d2027310d6246aec5b025c05e8b14dc8f5"
".github/workflows/macos.yml","2","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","6","","1e0771c70a5fdc8c95e4dc5f800bf6b69f09e2f9"
"","2","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","2","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","2","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
"","3","","c8f1b4e7442aa594c3ba0e1122d3af008b71c1ce"
"test/perf-sanity.cc","5","","808ea0191a6bb4cdf4fb335aac685b35d8540480"
"","26","","e10643add21e9c35d41f60288f13352da754d2b9"
"test/printf-test.cc","4","","9d946a2fc426f1e1c48c252e55dfadcacf79a3c6"
"","10","","d70729215fba1d54862e407b626abf86ddf409bf"
"","5","","971f7ae7689f418bcd32e8bab95dda4db6442e61"
"","2","","fb66131efae3796a301cb30fca22f12433e63780"
"","5","","c14238503392f42586ad79ad312446d9262881ff"
"README.md","2","","2cb3b7c64b04fd99b700dc1a40cc5115da549359"
"","1","","e9cba690578efd7222234c04c822c41ad3e91dfe"
"","18","","6a192f8d34cbca3bf6a06575d8f159043d8c7f79"
"","3","","cc4d1245b864535d7f6dc1f623f7abff2da317d6"
"","2","","19afc9c3bb1ad216c65e5686068b1ed5efd6e546"
"","1","","6ff593b027b8891b9b69c12abfc3ab4c851bd5b6"
"","1","","78420bedddb3ce067f3cb606e91c6297c4b5d48e"
"","21","","f80a2bee1cd54789f0831b9b3262714599196d53"
"","2","","5f30d371027dc556a7e375031539bcdb9988c85e"
"","2","","9f73e45ca063fac298bc97ce88d24031a20cd61d"
"","4","","f73388f1ad81b48be84dfcca67eea7c6564669ef"
"","48","","08878044c6924afd5653d3399bbde4479e53fbb3"
"","10","","242bcaec04ef5139956bc460c0c0888aa3eae05c"
"test/ostream-test.cc","3","","d70729215fba1d54862e407b626abf86ddf409bf"
"","7","","63ce1708532b7f884541d536ecb1caf3c11dd9ad"
"test/gtest-extra.cc","6","","c14238503392f42586ad79ad312446d9262881ff"
"support/bazel/BUILD.bazel","4","","a4715c48b42e7abb92f9d624c4de39e95d78cbd1"
"","18","","6159e2b0ab58e6e22164272d22e929cbc9e34e22"
"","2","","97867e279a0776925477eb1f122db5ec7b836db0"
"test/cuda-test/cuda-cpp14.cu","2","","79f1506fe3a7fae7c22c55d3cd7cdc33bc536dae"
"support/bazel/WORKSPACE.bazel","3","","a4715c48b42e7abb92f9d624c4de39e95d78cbd1"
"doc/build.py","123","","75ab3bc2a09ba64f44281d002dccf49e8012bd67"
"","8","","95076981f781975b35c469046d2fdfbabdd863b5"
"","4","","362b40c1a31eba747dbecc2e3b4e8f6570f73ead"
"","2","","deb584c0e17aa0bd67cdd40fc63cc3d6611d9574"
"","2","","725992928b58d36b6e8873ea26485604211de767"
"","2","","baea8f6906fe2c1d8b70d49d647df65d3f33cf05"
"","2","","583729493cafb87b196f460005fbc5839e65dddd"
"","2","","67c0c0c09cf74d407d71a29c194761981614df3e"
"doc/usage.md","242","","0a555818d7b6f47a22ab4dd4b1515f8a6cdce52f"
"","242","","b6638f9c297cb0ebbc635a2ec002b6647b98c7af"
".github/workflows/windows.yml","2","","47a66c5eccc0cce71ad81b4a681a2032d86ca951"
"","4","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","7","","8ed4a9dcc1c04cfaedcddc3ac25918cf35250f4a"
"","2","","34ead4b39e489ae93f6bc42dbd6b9f95f26985c4"
"","2","","3e3062c13bab7973d93e900c56823c9baf8e8291"
"","4","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","4","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","4","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
".gitignore","1","","251320fcb7feb20f03afab7bbdede9501c2a28ce"
"","4","","d29ceaf9155e1c124b04bcb52e393b5202ea3165"
"support/build-docs.py","58","","0434026a954d77349ae37b4abd4af5b9323a7bd8"
"test/gtest/gmock-gtest-all.cc","30","","5bf577ca58f8775f59cd14a9bc8a84b6eca862e5"
".clang-format","6","","5345cfe6b321115c3835c38be6b1c02da23b26e6"
"support/compute-powers.py","53","","76d57f93db3ead483f8454690300a47ff66fb623"
"support/bazel/MODULE.bazel","2","","86741b3e1cf381ab325ee40f761f6da4fd920fc2"
"","4","","97867e279a0776925477eb1f122db5ec7b836db0"
"support/rtd/index.rst","2","","06f8e02fb3a1af3d8ad8b17ee041e02826d802c2"
"doc/mkdocstrings_handlers/cxx/templates/README","1","","dc401b1c285a04a5942a593f67fee8f57236f811"
"","1","","2c38766fd5607196e1eca48b31a78781174fae4e"
"doc/perf.svg","1","","c636967c5ca11e621573bcbecb115f817981499f"
".github/workflows/doc.yml","2","","c90bc918620b9b15d922f51f5f46667f9f588668"
"","2","","06948fa710af01576f056e8ebbafa05f563b0e10"
"","2","","d9899492c14a827cf039ff1fc6992b5ebe5b5af9"
"","2","","0882bfef2a29f94e340215e9c88b3056746fb009"
"","4","","bff1de15e7472dc49d86d1b0aaf07a5c4982f3b0"
"","8","","90932dd20d86adc7fd3ff830c33509859af69632"
"","8","","232c5e8547ab79ec35b09556d61888439c919188"
"","4","","26cdd1cb3093ce14dfa6489bac66a23b7f38878c"
"","2","","ad34d4df95fd2a767800b9c1271644bdaae64710"
"","10","","f796264449dadcd948e66104fa52e7972e02029a"
"","1","","f332a81b7226277b58bc631e2efce8687afffd0f"
"","2","","33a1de57af3a7b40b07e94483bd47ab8b87e8eb2"
"","2","","c7252b33447341a8886168778bc5462b9d6a5623"
"","2","","3f71b606680189f69e312e789dc542b0194bdf8e"
"","2","","215ce4d9795eed6dfe4482820da9d7003be5e484"
"","1","","89f3a810ec954210b851f2c0184713c9fac29259"
"","2","","1f170d3fe01d269f04a9e342b4acd8de6187ced6"
"","6","","d175db8f5b598c553d3b408d4de9cb49b5aa4bf0"
"","3","","a8cfc0cc2c7b913649dfa4e98814cfedd9dc3e97"
"","4","","702b6f3788c4e0fbc53e994790fe7ddd8574cdad"
"","2","","d4a8d26c557cd276c4511579a89b40525771a687"
"","2","","b5c8fd783ced18a29ac77aff04ee0f83008c0900"
"","8","","735a613821b54203fe48e67f97fc9382a23a3696"
"","1","","904f2a5c2073d98e9694a5815be4fa428268c9d3"
"","2","","dd3b3f937b4a450c5d9782e8c8ab8deb9320abc8"
"","2","","03d14c3beb4d06d70aa7bb2e4cf381de6b350afd"
"","2","","416ac0fc7b6f668b2817bf0bd6769484807488ff"
"","2","","022d8efec96ff1744af502259b4909281d77614f"
"","2","","529dcd11feb3c531b625d4fa05cb8da0f5d91a45"
"","3","","1441c660bfe96340361d6418e5d30717167953ab"
"","3","","a21bc7b869487c79e2633848523879f1a979fccc"
"","3","","97d0613ba99d39c3ce6bb8dbce60f617e03f04c9"
"","3","","04b0ae418b620838981f91a71ee66a2a2d4807a2"
"doc/get-started.md","2","","093b39ca5eea129b111060839602bcfaf295125a"
"","4","","1334eedaf529731922c6d3c5ec1b59fe15e4a6cf"
"","4","","3f71b606680189f69e312e789dc542b0194bdf8e"
"","2","","702b6f3788c4e0fbc53e994790fe7ddd8574cdad"
"","29","","fcb6a452d6e9e65fa291f1208b879ad37803fd15"
"","47","","72928661edd61bfa1d228686f0b1346ba99ef89d"
"","284","","d6ec6b7e2731a0369ab857b718c9893e85586f35"
"","242","","0a555818d7b6f47a22ab4dd4b1515f8a6cdce52f"
"doc/index.rst","193","","e721046e2742a813ec83c1ae9a9d09b1f53318da"
"","5","","5afa6813883ff13010f41f3a6ee00ac9de453c77"
"test/compile-test.cc","5","","d42a068dbd4c6bcec8858ec642cf6a38503584a2"
"","12","","f2cec917dafffa45d5cb4573c68fdf706e2b5413"
"","17","","898d43857139bd2522b547eef6859753af5dc535"
"","11","","168df9a064641ad7dad21fac3c0daec63589c958"
"","12","","2b6a786e3507a9a5a856cb58c09413acf212c7ed"
"","2","","565461a0d3a8fba5f41590679e6f460ef06adb5d"
"","1","","c59ee969f3dc230086e6269c523c2736438aa243"
"","2","","5ee14d35087b3e30879de0ed12c13b957cbccea3"
"","8","","ba36a04811c5f73681a8e1c1e28539182e6a211b"
"","2","","f6b4a23b83b36946072398bd04b7c7810df2d213"
"","6","","d70729215fba1d54862e407b626abf86ddf409bf"
"","11","","52174953bc3a19395ad574c974a4595b4ed5c5f1"
"","12","","961df829b9a266adda89d3aa403d2625c5161e76"
"","2","","e2ab9ab22b4e138bb5004dcbcacc3a200218db08"
"","1","","50565f9853926501bd1c9bda07c6a98f4d940691"
"test/test-assert.h","2","","d64b100a30f5e3df9f7fe08cfdf3d89ed755ad6d"
"test/ranges-test.cc","13","","cb6fdf2191c7dcac1b4c0b8c7abcc8b488e6919f"
"","6","","df249d8ad3a9375f54919bdfa10a33ae5cba99a2"
"","7","","dfad80d1c5c2dd9220a83a44fc08d14887e66e28"
